person_name,age,category,fame_score,existing_eps
ウェス・アンダーソン,73,映画・演劇,70.0,1
ハリー・ベラフォンテ,73,音楽,70.0,1
笠原将弘,73,芸術・文化,70.0,0
ハルク・ホーガン,73,スポーツ,70.0,1
今敏,73,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,73,エンターテイメント,70.0,0
石川さゆり,73,音楽,70.0,1
今田耕司,73,エンターテイメント,70.0,1
鈴木裕,73,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,73,音楽,70.0,1
バカリズム,73,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,73,エンターテイメント,70.0,0
ジョージ・ソロス,73,ビジネス,70.0,1
悠木碧,73,エンターテイメント,70.0,0
沢城みゆき,73,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,73,音楽,70.0,1
青木昌彦,73,学術・研究,70.0,0
ジミ・ヘンドリックス,73,音楽,70.0,1
ミック・ジャガー,73,音楽,70.0,1
陣内智則,73,エンターテイメント,70.0,1
くりぃむしちゅー,73,エンターテイメント,70.0,1
エリック・クラプトン,73,音楽,70.0,1
ジミー・ペイジ,73,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,73,エンターテイメント,70.0,0
宮内義彦,73,ビジネス,70.0,1
白洲次郎,73,歴史,70.0,0
きんさんぎんさん（成田きん）,73,エンターテイメント,70.0,0
冨山和彦,73,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,73,音楽,70.0,1
出崎統,73,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,73,映画・演劇,70.0,1
畑岡奈紗,73,スポーツ,70.0,1
ジェームズ・ラブロック,73,科学・技術,70.0,1
浜田雅功,73,エンターテイメント,70.0,1
浜辺美波,73,俳優・女優,70.0,1
前田利家,73,政治・社会,70.0,0
ジェンスン・ファン,73,ビジネス,70.0,1
細川護熙,73,政治・社会,70.0,1
ビリー・ホリデイ,73,音楽,70.0,1
エルヴィス・プレスリー,73,音楽,70.0,1
ビル・エヴァンス,73,音楽,70.0,1
甲本ヒロト,73,音楽,70.0,0
阿部詩,73,スポーツ,70.0,1
宮川大輔,73,エンターテイメント,70.0,0
ベティ・ホワイト,71,エンターテイメント,70.0,1
長井龍雪,71,アニメ・漫画・ゲーム,70.0,0
伊藤元重,71,学術・研究,70.0,0
根岸隆,71,学術・研究,70.0,0
ジョン・マッケンタイア,71,音楽,70.0,1
小林慶一郎,71,学術・研究,70.0,0
伊達みきお,71,エンターテイメント,70.0,1
ジョン・ボーナム,71,音楽,70.0,1
鎌田大地,71,スポーツ,70.0,1
伊達政宗,71,歴史,70.0,1
バラク・オバマ,71,政治・社会,70.0,1
筑紫哲也,71,政治・社会,70.0,0
ヤン・ルカン,71,科学・技術,70.0,1
裕仁（昭和天皇）,71,政治・社会,70.0,0
江國香織,71,文学,70.0,0
ジョン・シナ,71,スポーツ,70.0,1
佐倉綾音,71,エンターテイメント,70.0,0
ジョン・コルトレーン,71,音楽,70.0,1
矢部浩之,71,エンターテイメント,70.0,1
ひろゆき,71,エンターテイメント,70.0,0
佐藤オオキ,71,芸術・文化,70.0,0
佐藤優,71,学術・研究,70.0,0
ジョルジュ・サンピエール,71,スポーツ,70.0,1
エディ・ヴェダー,71,音楽,70.0,1
ジョニー・グリーンウッド,71,音楽,70.0,1
池田秀一,71,エンターテイメント,70.0,0
ウラジーミル・プーチン,71,政治・社会,70.0,1
西岡良仁,71,スポーツ,70.0,1
QuizKnock 伊沢拓司,71,学術・研究,70.0,0
アインシュタイン,71,科学・技術,70.0,2
水溜りボンド カンタ,71,エンターテイメント,70.0,0
小野伸二,71,スポーツ,70.0,1
氷川きよし,71,音楽,70.0,1
志位和夫,71,政治・社会,70.0,1
ノーマン・リア,71,エンターテイメント,70.0,1
ウィンストン・チャーチル,71,政治・社会,70.0,1
ONE OK ROCK,71,音楽,70.0,1
スガシカオ,71,音楽,70.0,0
ウェイン・ショーター,71,音楽,70.0,1
小渕恵三,71,政治・社会,70.0,1
ウェス・アンダーソン,71,映画・演劇,70.0,1
ハリー・ベラフォンテ,71,音楽,70.0,1
笠原将弘,71,芸術・文化,70.0,0
ハルク・ホーガン,71,スポーツ,70.0,1
今敏,71,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,71,エンターテイメント,70.0,0
石川さゆり,71,音楽,70.0,1
今田耕司,71,エンターテイメント,70.0,1
鈴木裕,71,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,71,音楽,70.0,1
バカリズム,71,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,71,エンターテイメント,70.0,0
ジョージ・ソロス,71,ビジネス,70.0,1
悠木碧,71,エンターテイメント,70.0,0
沢城みゆき,71,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,71,音楽,70.0,1
青木昌彦,71,学術・研究,70.0,0
ジミ・ヘンドリックス,71,音楽,70.0,1
ミック・ジャガー,71,音楽,70.0,1
陣内智則,71,エンターテイメント,70.0,1
くりぃむしちゅー,71,エンターテイメント,70.0,1
エリック・クラプトン,71,音楽,70.0,1
ジミー・ペイジ,71,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,71,エンターテイメント,70.0,0
宮内義彦,71,ビジネス,70.0,1
白洲次郎,71,歴史,70.0,0
きんさんぎんさん（成田きん）,71,エンターテイメント,70.0,0
冨山和彦,71,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,71,音楽,70.0,1
出崎統,71,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,71,映画・演劇,70.0,1
畑岡奈紗,71,スポーツ,70.0,1
ジェームズ・ラブロック,71,科学・技術,70.0,1
浜田雅功,71,エンターテイメント,70.0,1
浜辺美波,71,俳優・女優,70.0,1
前田利家,71,政治・社会,70.0,0
ジェンスン・ファン,71,ビジネス,70.0,1
細川護熙,71,政治・社会,70.0,1
ビリー・ホリデイ,71,音楽,70.0,1
エルヴィス・プレスリー,71,音楽,70.0,1
ビル・エヴァンス,71,音楽,70.0,1
ベティ・ホワイト,80,エンターテイメント,70.0,1
長井龍雪,80,アニメ・漫画・ゲーム,70.0,0
伊藤元重,80,学術・研究,70.0,0
根岸隆,80,学術・研究,70.0,0
ジョン・マッケンタイア,80,音楽,70.0,1
小林慶一郎,80,学術・研究,70.0,0
伊達みきお,80,エンターテイメント,70.0,1
ジョン・ボーナム,80,音楽,70.0,1
鎌田大地,80,スポーツ,70.0,1
伊達政宗,80,歴史,70.0,1
バラク・オバマ,80,政治・社会,70.0,1
筑紫哲也,80,政治・社会,70.0,0
ヤン・ルカン,80,科学・技術,70.0,1
裕仁（昭和天皇）,80,政治・社会,70.0,0
江國香織,80,文学,70.0,0
ジョン・シナ,80,スポーツ,70.0,1
佐倉綾音,80,エンターテイメント,70.0,0
ジョン・コルトレーン,80,音楽,70.0,1
矢部浩之,80,エンターテイメント,70.0,1
ひろゆき,80,エンターテイメント,70.0,0
佐藤オオキ,80,芸術・文化,70.0,0
佐藤優,80,学術・研究,70.0,0
ジョルジュ・サンピエール,80,スポーツ,70.0,1
エディ・ヴェダー,80,音楽,70.0,1
ジョニー・グリーンウッド,80,音楽,70.0,1
池田秀一,80,エンターテイメント,70.0,0
ウラジーミル・プーチン,80,政治・社会,70.0,1
西岡良仁,80,スポーツ,70.0,1
QuizKnock 伊沢拓司,80,学術・研究,70.0,0
アインシュタイン,80,科学・技術,70.0,2
水溜りボンド カンタ,80,エンターテイメント,70.0,0
小野伸二,80,スポーツ,70.0,1
氷川きよし,80,音楽,70.0,1
志位和夫,80,政治・社会,70.0,1
ノーマン・リア,80,エンターテイメント,70.0,1
ウィンストン・チャーチル,80,政治・社会,70.0,1
ONE OK ROCK,80,音楽,70.0,1
スガシカオ,80,音楽,70.0,0
ウェイン・ショーター,80,音楽,70.0,1
小渕恵三,80,政治・社会,70.0,1
ウェス・アンダーソン,80,映画・演劇,70.0,1
ハリー・ベラフォンテ,80,音楽,70.0,1
笠原将弘,80,芸術・文化,70.0,0
ハルク・ホーガン,80,スポーツ,70.0,1
今敏,80,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,80,エンターテイメント,70.0,0
石川さゆり,80,音楽,70.0,1
今田耕司,80,エンターテイメント,70.0,1
鈴木裕,80,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,80,音楽,70.0,1
バカリズム,80,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,80,エンターテイメント,70.0,0
ジョージ・ソロス,80,ビジネス,70.0,1
悠木碧,80,エンターテイメント,70.0,0
沢城みゆき,80,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,80,音楽,70.0,1
青木昌彦,80,学術・研究,70.0,0
ジミ・ヘンドリックス,80,音楽,70.0,1
ミック・ジャガー,80,音楽,70.0,1
陣内智則,80,エンターテイメント,70.0,1
くりぃむしちゅー,80,エンターテイメント,70.0,1
エリック・クラプトン,80,音楽,70.0,1
ジミー・ペイジ,80,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,80,エンターテイメント,70.0,0
宮内義彦,80,ビジネス,70.0,1
白洲次郎,80,歴史,70.0,0
きんさんぎんさん（成田きん）,80,エンターテイメント,70.0,0
冨山和彦,80,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,80,音楽,70.0,1
出崎統,80,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,80,映画・演劇,70.0,1
畑岡奈紗,80,スポーツ,70.0,1
ジェームズ・ラブロック,80,科学・技術,70.0,1
浜田雅功,80,エンターテイメント,70.0,1
浜辺美波,80,俳優・女優,70.0,1
前田利家,80,政治・社会,70.0,0
ジェンスン・ファン,80,ビジネス,70.0,1
細川護熙,80,政治・社会,70.0,1
ビリー・ホリデイ,80,音楽,70.0,1
ベティ・ホワイト,16,エンターテイメント,70.0,1
長井龍雪,16,アニメ・漫画・ゲーム,70.0,0
伊藤元重,16,学術・研究,70.0,0
根岸隆,16,学術・研究,70.0,0
ジョン・マッケンタイア,16,音楽,70.0,1
小林慶一郎,16,学術・研究,70.0,0
伊達みきお,16,エンターテイメント,70.0,1
ジョン・ボーナム,16,音楽,70.0,1
鎌田大地,16,スポーツ,70.0,1
伊達政宗,16,歴史,70.0,1
バラク・オバマ,16,政治・社会,70.0,1
筑紫哲也,16,政治・社会,70.0,0
ヤン・ルカン,16,科学・技術,70.0,1
裕仁（昭和天皇）,16,政治・社会,70.0,0
江國香織,16,文学,70.0,0
ジョン・シナ,16,スポーツ,70.0,1
佐倉綾音,16,エンターテイメント,70.0,0
ジョン・コルトレーン,16,音楽,70.0,1
矢部浩之,16,エンターテイメント,70.0,1
ひろゆき,16,エンターテイメント,70.0,0
佐藤オオキ,16,芸術・文化,70.0,0
佐藤優,16,学術・研究,70.0,0
ジョルジュ・サンピエール,16,スポーツ,70.0,1
エディ・ヴェダー,16,音楽,70.0,1
ジョニー・グリーンウッド,16,音楽,70.0,1
池田秀一,16,エンターテイメント,70.0,0
ウラジーミル・プーチン,16,政治・社会,70.0,1
西岡良仁,16,スポーツ,70.0,1
QuizKnock 伊沢拓司,16,学術・研究,70.0,0
アインシュタイン,16,科学・技術,70.0,2
水溜りボンド カンタ,16,エンターテイメント,70.0,0
小野伸二,16,スポーツ,70.0,1
氷川きよし,16,音楽,70.0,1
志位和夫,16,政治・社会,70.0,1
ノーマン・リア,16,エンターテイメント,70.0,1
ウィンストン・チャーチル,16,政治・社会,70.0,1
ONE OK ROCK,16,音楽,70.0,1
スガシカオ,16,音楽,70.0,0
ウェイン・ショーター,16,音楽,70.0,1
小渕恵三,16,政治・社会,70.0,1
ウェス・アンダーソン,16,映画・演劇,70.0,1
ハリー・ベラフォンテ,16,音楽,70.0,1
笠原将弘,16,芸術・文化,70.0,0
ハルク・ホーガン,16,スポーツ,70.0,1
今敏,16,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,16,エンターテイメント,70.0,0
石川さゆり,16,音楽,70.0,1
今田耕司,16,エンターテイメント,70.0,1
鈴木裕,16,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,16,音楽,70.0,1
バカリズム,16,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,16,エンターテイメント,70.0,0
ジョージ・ソロス,16,ビジネス,70.0,1
悠木碧,16,エンターテイメント,70.0,0
沢城みゆき,16,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,16,音楽,70.0,1
青木昌彦,16,学術・研究,70.0,0
ジミ・ヘンドリックス,16,音楽,70.0,1
ミック・ジャガー,16,音楽,70.0,1
陣内智則,16,エンターテイメント,70.0,1
くりぃむしちゅー,16,エンターテイメント,70.0,1
エリック・クラプトン,16,音楽,70.0,1
ジミー・ペイジ,16,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,16,エンターテイメント,70.0,0
宮内義彦,16,ビジネス,70.0,1
白洲次郎,16,歴史,70.0,0
きんさんぎんさん（成田きん）,16,エンターテイメント,70.0,0
冨山和彦,16,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,16,音楽,70.0,1
出崎統,16,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,16,映画・演劇,70.0,1
畑岡奈紗,16,スポーツ,70.0,1
ジェームズ・ラブロック,16,科学・技術,70.0,1
浜田雅功,16,エンターテイメント,70.0,1
浜辺美波,16,俳優・女優,70.0,1
前田利家,16,政治・社会,70.0,0
ベティ・ホワイト,72,エンターテイメント,70.0,1
長井龍雪,72,アニメ・漫画・ゲーム,70.0,0
伊藤元重,72,学術・研究,70.0,0
根岸隆,72,学術・研究,70.0,0
ジョン・マッケンタイア,72,音楽,70.0,1
小林慶一郎,72,学術・研究,70.0,0
伊達みきお,72,エンターテイメント,70.0,1
ジョン・ボーナム,72,音楽,70.0,1
鎌田大地,72,スポーツ,70.0,1
伊達政宗,72,歴史,70.0,1
バラク・オバマ,72,政治・社会,70.0,1
筑紫哲也,72,政治・社会,70.0,0
ヤン・ルカン,72,科学・技術,70.0,1
裕仁（昭和天皇）,72,政治・社会,70.0,0
江國香織,72,文学,70.0,0
ジョン・シナ,72,スポーツ,70.0,1
佐倉綾音,72,エンターテイメント,70.0,0
ジョン・コルトレーン,72,音楽,70.0,1
矢部浩之,72,エンターテイメント,70.0,1
ひろゆき,72,エンターテイメント,70.0,0
佐藤オオキ,72,芸術・文化,70.0,0
佐藤優,72,学術・研究,70.0,0
ジョルジュ・サンピエール,72,スポーツ,70.0,1
エディ・ヴェダー,72,音楽,70.0,1
ジョニー・グリーンウッド,72,音楽,70.0,1
池田秀一,72,エンターテイメント,70.0,0
ウラジーミル・プーチン,72,政治・社会,70.0,1
西岡良仁,72,スポーツ,70.0,1
QuizKnock 伊沢拓司,72,学術・研究,70.0,0
アインシュタイン,72,科学・技術,70.0,2
水溜りボンド カンタ,72,エンターテイメント,70.0,0
小野伸二,72,スポーツ,70.0,1
氷川きよし,72,音楽,70.0,1
志位和夫,72,政治・社会,70.0,1
ノーマン・リア,72,エンターテイメント,70.0,1
ウィンストン・チャーチル,72,政治・社会,70.0,1
ONE OK ROCK,72,音楽,70.0,1
スガシカオ,72,音楽,70.0,0
ウェイン・ショーター,72,音楽,70.0,1
小渕恵三,72,政治・社会,70.0,1
ウェス・アンダーソン,72,映画・演劇,70.0,1
ハリー・ベラフォンテ,72,音楽,70.0,1
笠原将弘,72,芸術・文化,70.0,0
ハルク・ホーガン,72,スポーツ,70.0,1
今敏,72,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,72,エンターテイメント,70.0,0
石川さゆり,72,音楽,70.0,1
今田耕司,72,エンターテイメント,70.0,1
鈴木裕,72,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,72,音楽,70.0,1
バカリズム,72,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,72,エンターテイメント,70.0,0
ジョージ・ソロス,72,ビジネス,70.0,1
悠木碧,72,エンターテイメント,70.0,0
沢城みゆき,72,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,72,音楽,70.0,1
青木昌彦,72,学術・研究,70.0,0
ジミ・ヘンドリックス,72,音楽,70.0,1
ミック・ジャガー,72,音楽,70.0,1
陣内智則,72,エンターテイメント,70.0,1
くりぃむしちゅー,72,エンターテイメント,70.0,1
エリック・クラプトン,72,音楽,70.0,1
ジミー・ペイジ,72,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,72,エンターテイメント,70.0,0
宮内義彦,72,ビジネス,70.0,1
白洲次郎,72,歴史,70.0,0
きんさんぎんさん（成田きん）,72,エンターテイメント,70.0,0
冨山和彦,72,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,72,音楽,70.0,1
出崎統,72,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,72,映画・演劇,70.0,1
畑岡奈紗,72,スポーツ,70.0,1
ジェームズ・ラブロック,72,科学・技術,70.0,1
浜田雅功,72,エンターテイメント,70.0,1
浜辺美波,72,俳優・女優,70.0,1
前田利家,72,政治・社会,70.0,0
ベティ・ホワイト,14,エンターテイメント,70.0,1
長井龍雪,14,アニメ・漫画・ゲーム,70.0,0
伊藤元重,14,学術・研究,70.0,0
根岸隆,14,学術・研究,70.0,0
ジョン・マッケンタイア,14,音楽,70.0,1
小林慶一郎,14,学術・研究,70.0,0
伊達みきお,14,エンターテイメント,70.0,1
ジョン・ボーナム,14,音楽,70.0,1
鎌田大地,14,スポーツ,70.0,1
伊達政宗,14,歴史,70.0,1
バラク・オバマ,14,政治・社会,70.0,1
筑紫哲也,14,政治・社会,70.0,0
ヤン・ルカン,14,科学・技術,70.0,1
裕仁（昭和天皇）,14,政治・社会,70.0,0
江國香織,14,文学,70.0,0
ジョン・シナ,14,スポーツ,70.0,1
佐倉綾音,14,エンターテイメント,70.0,0
ジョン・コルトレーン,14,音楽,70.0,1
矢部浩之,14,エンターテイメント,70.0,1
ひろゆき,14,エンターテイメント,70.0,0
佐藤オオキ,14,芸術・文化,70.0,0
佐藤優,14,学術・研究,70.0,0
ジョルジュ・サンピエール,14,スポーツ,70.0,1
エディ・ヴェダー,14,音楽,70.0,1
ジョニー・グリーンウッド,14,音楽,70.0,1
池田秀一,14,エンターテイメント,70.0,0
ウラジーミル・プーチン,14,政治・社会,70.0,1
西岡良仁,14,スポーツ,70.0,1
QuizKnock 伊沢拓司,14,学術・研究,70.0,0
アインシュタイン,14,科学・技術,70.0,2
水溜りボンド カンタ,14,エンターテイメント,70.0,0
小野伸二,14,スポーツ,70.0,1
氷川きよし,14,音楽,70.0,1
志位和夫,14,政治・社会,70.0,1
ノーマン・リア,14,エンターテイメント,70.0,1
ウィンストン・チャーチル,14,政治・社会,70.0,1
ONE OK ROCK,14,音楽,70.0,1
スガシカオ,14,音楽,70.0,0
ウェイン・ショーター,14,音楽,70.0,1
小渕恵三,14,政治・社会,70.0,1
ウェス・アンダーソン,14,映画・演劇,70.0,1
ハリー・ベラフォンテ,14,音楽,70.0,1
笠原将弘,14,芸術・文化,70.0,0
ハルク・ホーガン,14,スポーツ,70.0,1
今敏,14,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,14,エンターテイメント,70.0,0
石川さゆり,14,音楽,70.0,1
今田耕司,14,エンターテイメント,70.0,1
鈴木裕,14,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,14,音楽,70.0,1
バカリズム,14,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,14,エンターテイメント,70.0,0
ジョージ・ソロス,14,ビジネス,70.0,1
悠木碧,14,エンターテイメント,70.0,0
沢城みゆき,14,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,14,音楽,70.0,1
青木昌彦,14,学術・研究,70.0,0
ジミ・ヘンドリックス,14,音楽,70.0,1
ミック・ジャガー,14,音楽,70.0,1
陣内智則,14,エンターテイメント,70.0,1
くりぃむしちゅー,14,エンターテイメント,70.0,1
エリック・クラプトン,14,音楽,70.0,1
ジミー・ペイジ,14,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,14,エンターテイメント,70.0,0
宮内義彦,14,ビジネス,70.0,1
白洲次郎,14,歴史,70.0,0
きんさんぎんさん（成田きん）,14,エンターテイメント,70.0,0
冨山和彦,14,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,14,音楽,70.0,1
出崎統,14,アニメ・漫画・ゲーム,70.0,0
ジム・ジャームッシュ,14,映画・演劇,70.0,1
畑岡奈紗,14,スポーツ,70.0,1
ジェームズ・ラブロック,14,科学・技術,70.0,1
ベティ・ホワイト,67,エンターテイメント,70.0,1
長井龍雪,67,アニメ・漫画・ゲーム,70.0,0
伊藤元重,67,学術・研究,70.0,0
根岸隆,67,学術・研究,70.0,0
ジョン・マッケンタイア,67,音楽,70.0,1
小林慶一郎,67,学術・研究,70.0,0
伊達みきお,67,エンターテイメント,70.0,1
ジョン・ボーナム,67,音楽,70.0,1
鎌田大地,67,スポーツ,70.0,1
伊達政宗,67,歴史,70.0,1
バラク・オバマ,67,政治・社会,70.0,1
筑紫哲也,67,政治・社会,70.0,0
ヤン・ルカン,67,科学・技術,70.0,1
裕仁（昭和天皇）,67,政治・社会,70.0,0
江國香織,67,文学,70.0,0
ジョン・シナ,67,スポーツ,70.0,1
佐倉綾音,67,エンターテイメント,70.0,0
ジョン・コルトレーン,67,音楽,70.0,1
矢部浩之,67,エンターテイメント,70.0,1
ひろゆき,67,エンターテイメント,70.0,0
佐藤オオキ,67,芸術・文化,70.0,0
佐藤優,67,学術・研究,70.0,0
ジョルジュ・サンピエール,67,スポーツ,70.0,1
エディ・ヴェダー,67,音楽,70.0,1
ジョニー・グリーンウッド,67,音楽,70.0,1
池田秀一,67,エンターテイメント,70.0,0
ウラジーミル・プーチン,67,政治・社会,70.0,1
西岡良仁,67,スポーツ,70.0,1
QuizKnock 伊沢拓司,67,学術・研究,70.0,0
アインシュタイン,67,科学・技術,70.0,2
水溜りボンド カンタ,67,エンターテイメント,70.0,0
小野伸二,67,スポーツ,70.0,1
氷川きよし,67,音楽,70.0,1
志位和夫,67,政治・社会,70.0,1
ノーマン・リア,67,エンターテイメント,70.0,1
ウィンストン・チャーチル,67,政治・社会,70.0,1
ONE OK ROCK,67,音楽,70.0,1
スガシカオ,67,音楽,70.0,0
ウェイン・ショーター,67,音楽,70.0,1
小渕恵三,67,政治・社会,70.0,1
ウェス・アンダーソン,67,映画・演劇,70.0,1
ハリー・ベラフォンテ,67,音楽,70.0,1
笠原将弘,67,芸術・文化,70.0,0
ハルク・ホーガン,67,スポーツ,70.0,1
今敏,67,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,67,エンターテイメント,70.0,0
石川さゆり,67,音楽,70.0,1
今田耕司,67,エンターテイメント,70.0,1
鈴木裕,67,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,67,音楽,70.0,1
バカリズム,67,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,67,エンターテイメント,70.0,0
ジョージ・ソロス,67,ビジネス,70.0,1
悠木碧,67,エンターテイメント,70.0,0
沢城みゆき,67,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,67,音楽,70.0,1
青木昌彦,67,学術・研究,70.0,0
ジミ・ヘンドリックス,67,音楽,70.0,1
ミック・ジャガー,67,音楽,70.0,1
陣内智則,67,エンターテイメント,70.0,1
くりぃむしちゅー,67,エンターテイメント,70.0,1
エリック・クラプトン,67,音楽,70.0,1
ジミー・ペイジ,67,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,67,エンターテイメント,70.0,0
宮内義彦,67,ビジネス,70.0,1
白洲次郎,67,歴史,70.0,0
きんさんぎんさん（成田きん）,67,エンターテイメント,70.0,0
冨山和彦,67,ビジネス,70.0,0
きゃりーぱみゅぱみゅ,67,音楽,70.0,1
出崎統,67,アニメ・漫画・ゲーム,70.0,0
ベティ・ホワイト,75,エンターテイメント,70.0,1
長井龍雪,75,アニメ・漫画・ゲーム,70.0,0
伊藤元重,75,学術・研究,70.0,0
根岸隆,75,学術・研究,70.0,0
ジョン・マッケンタイア,75,音楽,70.0,1
小林慶一郎,75,学術・研究,70.0,0
伊達みきお,75,エンターテイメント,70.0,1
ジョン・ボーナム,75,音楽,70.0,1
鎌田大地,75,スポーツ,70.0,1
伊達政宗,75,歴史,70.0,1
バラク・オバマ,75,政治・社会,70.0,1
筑紫哲也,75,政治・社会,70.0,0
ヤン・ルカン,75,科学・技術,70.0,1
裕仁（昭和天皇）,75,政治・社会,70.0,0
江國香織,75,文学,70.0,0
ジョン・シナ,75,スポーツ,70.0,1
佐倉綾音,75,エンターテイメント,70.0,0
ジョン・コルトレーン,75,音楽,70.0,1
矢部浩之,75,エンターテイメント,70.0,1
ひろゆき,75,エンターテイメント,70.0,0
佐藤オオキ,75,芸術・文化,70.0,0
佐藤優,75,学術・研究,70.0,0
ジョルジュ・サンピエール,75,スポーツ,70.0,1
エディ・ヴェダー,75,音楽,70.0,1
ジョニー・グリーンウッド,75,音楽,70.0,1
池田秀一,75,エンターテイメント,70.0,0
ウラジーミル・プーチン,75,政治・社会,70.0,1
西岡良仁,75,スポーツ,70.0,1
QuizKnock 伊沢拓司,75,学術・研究,70.0,0
アインシュタイン,75,科学・技術,70.0,2
水溜りボンド カンタ,75,エンターテイメント,70.0,0
小野伸二,75,スポーツ,70.0,1
氷川きよし,75,音楽,70.0,1
志位和夫,75,政治・社会,70.0,1
ノーマン・リア,75,エンターテイメント,70.0,1
ウィンストン・チャーチル,75,政治・社会,70.0,1
ONE OK ROCK,75,音楽,70.0,1
スガシカオ,75,音楽,70.0,0
ウェイン・ショーター,75,音楽,70.0,1
小渕恵三,75,政治・社会,70.0,1
ウェス・アンダーソン,75,映画・演劇,70.0,1
ハリー・ベラフォンテ,75,音楽,70.0,1
笠原将弘,75,芸術・文化,70.0,0
ハルク・ホーガン,75,スポーツ,70.0,1
今敏,75,アニメ・漫画・ゲーム,70.0,0
りゅうちぇる,75,エンターテイメント,70.0,0
石川さゆり,75,音楽,70.0,1
今田耕司,75,エンターテイメント,70.0,1
鈴木裕,75,アニメ・漫画・ゲーム,70.0,0
ハービー・ハンコック,75,音楽,70.0,1
バカリズム,75,エンターテイメント,70.0,1
ゆうこりん（小倉優子）,75,エンターテイメント,70.0,0
ジョージ・ソロス,75,ビジネス,70.0,1
悠木碧,75,エンターテイメント,70.0,0
沢城みゆき,75,エンターテイメント,70.0,0
RADWIMPSの野田洋次郎,75,音楽,70.0,1
青木昌彦,75,学術・研究,70.0,0
ジミ・ヘンドリックス,75,音楽,70.0,1
ミック・ジャガー,75,音楽,70.0,1
陣内智則,75,エンターテイメント,70.0,1
くりぃむしちゅー,75,エンターテイメント,70.0,1
エリック・クラプトン,75,音楽,70.0,1
ジミー・ペイジ,75,音楽,70.0,1
きんさんぎんさん（蟹江ぎん）,75,エンターテイメント,70.0,0
宮内義彦,75,ビジネス,70.0,1
白洲次郎,75,歴史,70.0,0
きんさんぎんさん（成田きん）,75,エンターテイメント,70.0,0
ベティ・ホワイト,69,エンターテイメント,70.0,1
長井龍雪,69,アニメ・漫画・ゲーム,70.0,0
伊藤元重,69,学術・研究,70.0,0
根岸隆,69,学術・研究,70.0,0
ジョン・マッケンタイア,69,音楽,70.0,1
小林慶一郎,69,学術・研究,70.0,0
伊達みきお,69,エンターテイメント,70.0,1
ジョン・ボーナム,69,音楽,70.0,1
鎌田大地,69,スポーツ,70.0,1
伊達政宗,69,歴史,70.0,1
バラク・オバマ,69,政治・社会,70.0,1
筑紫哲也,69,政治・社会,70.0,0
ヤン・ルカン,69,科学・技術,70.0,1
裕仁（昭和天皇）,69,政治・社会,70.0,0
江國香織,69,文学,70.0,0
ジョン・シナ,69,スポーツ,70.0,1
佐倉綾音,69,エンターテイメント,70.0,0
ジョン・コルトレーン,69,音楽,70.0,1
矢部浩之,69,エンターテイメント,70.0,1
