episode_id,person_id,person_name,text_name,mismatch_type
EP-251201104,P63BCB40,アレック・ジェフリーズ,,duplicate_episode_id
EP-251201104,PE92D550,ジョン・グルーバー,,duplicate_episode_id
EP-251201104,P50A7FA3,ダヴィンチ,,duplicate_episode_id
EP-251201104,P0F100A1,オーム,,duplicate_episode_id
EP-251201104,PF419844,アンペール,,duplicate_episode_id
EP-251201104,P8679809,ボルタ,,duplicate_episode_id
EP-251201104,P63E820F,クーロン,,duplicate_episode_id
EP-251201104,PB194D17,ヘルツ,,duplicate_episode_id
EP-251201104,P4317274,ジュール,,duplicate_episode_id
EP-251201104,PF675184,ケルビン卿,,duplicate_episode_id
EP-251201104,P2A636D5,ラザフォード,,duplicate_episode_id
EP-251201105,P5A02152,長谷川等,,duplicate_episode_id
EP-251201105,P133050F,アルフレッド・ブレンデル,,duplicate_episode_id
EP-251201105,PC079A49,ヘルベルト・フォン・カラヤン,,duplicate_episode_id
EP-251201105,P79EEB26,ジョアン・バエズ,,duplicate_episode_id
EP-251201105,PFDAE0A8,アントニオ・カルロス・ジョビン,,duplicate_episode_id
EP-251201105,P11A8F7B,ナット・キング・コール,,duplicate_episode_id
EP-251201105,P2869E8C,ペギー葉山,,duplicate_episode_id
EP-251201105,P8A982C6,鳥羽一郎,,duplicate_episode_id
EP-251201105,PFD90167,水前寺清子,,duplicate_episode_id
EP-251201105,PD23C5D3,山川豊,,duplicate_episode_id
EP-251201105,P2D65B13,チェーザレ・シエピ,,duplicate_episode_id
EP-251201105,PEED3065,クラウディオ・アバド,,duplicate_episode_id
EP-251201105,P402B8BA,マルタ・アルゲリッチ,,duplicate_episode_id
EP-251201105,P7AE2A69,千住明,,duplicate_episode_id
EP-251201105,P827C847,冨田勲,,duplicate_episode_id
EP-251201105,P93F859B,リー・リトナー,,duplicate_episode_id
EP-251201105,PF3AAD44,ブランフォード・マルサリス,,duplicate_episode_id
EP-251201105,P3101577,スタン・ゲッツ,,duplicate_episode_id
EP-251201105,PFC3DFFF,アストル・ピアソラ,,duplicate_episode_id
EP-251201105,PC65F497,レイ・ブラウン,,duplicate_episode_id
EP-251201105,P544BC65,ウィントン・マルサリス,,duplicate_episode_id
EP-251201105,P5DAB755,長岡鉄男,,duplicate_episode_id
EP-251201105,PB133A40,渡辺香津美,,duplicate_episode_id
EP-251201105,P4ADE36E,松原みき,,duplicate_episode_id
EP-251201105,PB51A638,やくざ映画,,duplicate_episode_id
EP-251201106,PC550BCF,北尾吉孝,,duplicate_episode_id
EP-251201106,P130F38B,平井康文,,duplicate_episode_id
EP-251201106,P6841A63,永田豊志,,duplicate_episode_id
EP-251201106,P850F92E,藤田浩之,,duplicate_episode_id
EP-251201106,PD0B53A1,奥谷禮子,,duplicate_episode_id
EP-251201106,P87B049E,田中道昭,,duplicate_episode_id
EP-251201106,PEB3EA5D,安田隆夫,,duplicate_episode_id
EP-251201106,PA251B4C,岡藤正広,,duplicate_episode_id
EP-251201106,PFA6A902,メラニア・パーキンス,,duplicate_episode_id
EP-251201106,P6769763,ダン・シュルマン,,duplicate_episode_id
EP-251201106,PA12210B,アンディ・ジャシー,,duplicate_episode_id
EP-251201106,P9CB4F1C,パット・ゲルシンガー,,duplicate_episode_id
EP-251201106,P2FBD166,マルク・ベニオフ,,duplicate_episode_id
EP-251201106,P2FDD45D,スチュワート・バターフィールド,,duplicate_episode_id
EP-251201106,PA273929,ウィリアム・ビル・アックマン,,duplicate_episode_id
EP-251201106,PED57A2E,レオン・ブラック,,duplicate_episode_id
EP-251201106,P5AC768C,マーサ・スチュワート,,duplicate_episode_id
EP-251201106,PDA36890,チェン・ジャン,,duplicate_episode_id
EP-251201106,P31386BC,セス・ゴーディン,,duplicate_episode_id
EP-251201106,P7295B8C,ガイ・カワサキ,,duplicate_episode_id
EP-251201107,P06A90DD,柔道山下泰裕,,duplicate_episode_id
EP-251201107,PDC8B50D,バレーボール中田久美,,duplicate_episode_id
EP-251201107,P53F2655,体操白井健三,,duplicate_episode_id
EP-251201107,P39EB482,陸上桐生祥秀,,duplicate_episode_id
EP-251201107,PAD7D585,フィギュア安藤美姫,,duplicate_episode_id
EP-251201107,P2766766,競泳萩野公介,,duplicate_episode_id
EP-251201107,PD7FD454,野球田中将大,,duplicate_episode_id
EP-251201107,PFA64C79,サッカー酒井宏樹,,duplicate_episode_id
EP-251201107,P785628C,テニス大坂なおみ,,duplicate_episode_id
EP-251201107,P51AB1EC,柔道田知本遥,,duplicate_episode_id
EP-251201107,P36FAD67,競泳池江璃花子,,duplicate_episode_id
EP-251201107,P47E97AD,陸上山縣亮太,,duplicate_episode_id
EP-251201107,P98E3963,野球菅野智之,,duplicate_episode_id
EP-251201107,P7ECC723,サッカー堂安律,,duplicate_episode_id
EP-251201107,P0968DCA,フィギュア宇野昌磨,,duplicate_episode_id
EP-251201107,PB2469DD,レアル・マドリード・ベンゼマ,,duplicate_episode_id
EP-251201107,P583793A,マンチェスター・シティ・ハーランド,,duplicate_episode_id
EP-251201107,P7315D82,バルセロナ・レヴァンドフスキ,,duplicate_episode_id
EP-251201107,P62F5978,NBAヤニス・アンテトクンポ,,duplicate_episode_id
EP-251201107,P887401C,テニス・カルロス・アルカラス,,duplicate_episode_id
EP-251201107,P92AFE6E,ゴルフ・ローリー・マキロイ,,duplicate_episode_id
EP-251201107,PCDFD10D,F1・マックス・フェルスタッペン,,duplicate_episode_id
EP-251201107,PE9950A0,UFC・アレクサンダー・ボルカノフスキー,,duplicate_episode_id
EP-251201107,P7BD7B3A,NFL・ジョシュ・アレン,,duplicate_episode_id
EP-251201107,P79E765A,陸上・シドニー・マクラフリン,,duplicate_episode_id
EP-251201107,PB542C19,競泳・ケイティ・レデツキー,,duplicate_episode_id
EP-251201107,P139491F,体操・シモーン・バイルズ,,duplicate_episode_id
EP-251201107,P9FED812,アイスホッケー・コナー・マクデイビッド,,duplicate_episode_id
EP-251201107,PA4B2139,野球・マイク・トラウト,,duplicate_episode_id
EP-251201107,P3FBA0BB,バスケ・ルカ・ドンチッチ,,duplicate_episode_id
EP-251201108,P32C0157,小野寺昭,,duplicate_episode_id
EP-251201108,P646FED8,加藤剛,,duplicate_episode_id
EP-251201108,P22E43D4,里見浩太朗,,duplicate_episode_id
EP-251201108,P704445B,片平なぎさ,,duplicate_episode_id
EP-251201108,P26C8B35,大原麗子,,duplicate_episode_id
EP-251201108,P4822C24,岡田茉莉子,,duplicate_episode_id
EP-251201108,PFA3A3A6,若山富三郎,,duplicate_episode_id
EP-251201108,PC16C124,渡瀬恒彦,,duplicate_episode_id
EP-251201108,PA42966B,石田えり,,duplicate_episode_id
EP-251201108,P0821EEB,椎名桔平,,duplicate_episode_id
EP-251201108,PE6A4E63,ジェシー・プレモンス,,duplicate_episode_id
EP-251201108,P5B7B714,アリソン・ジャニー,,duplicate_episode_id
EP-251201108,PAD06BE7,今井翼,,duplicate_episode_id
EP-251201108,P6959278,ヘンリー・カヴィル,,duplicate_episode_id
EP-251201108,P20A1947,ジェイソン・モモア,,duplicate_episode_id
EP-251201108,P93B7197,エズラ・ミラー,,duplicate_episode_id
EP-251201108,P34120C6,つかこうへい,,duplicate_episode_id
EP-251201108,PF6FEC9F,唐十郎,,duplicate_episode_id
EP-251201108,PF61CDDE,佐藤信,,duplicate_episode_id
EP-251201108,P88D6FF1,キムラ緑子,,duplicate_episode_id
EP-251201108,P404555B,秋山菜津子,,duplicate_episode_id
EP-251201108,P90E4AC0,浅利慶太,,duplicate_episode_id
EP-251201108,P1A7BCC1,オリバー・ストーン,,duplicate_episode_id
EP-251201108,P917B9D0,マイケル・マン,,duplicate_episode_id
EP-251201108,P1DA2BB3,デヴィッド・リンチ,,duplicate_episode_id
EP-251201108,P3B3684A,ジュディ・デンチ,,duplicate_episode_id
EP-251201108,PE225932,マギー・スミス,,duplicate_episode_id
EP-251201108,P44207E3,イアン・マッケラン,,duplicate_episode_id
EP-251201108,PCE9495B,パトリック・スチュワート,,duplicate_episode_id
EP-251201108,P978F627,ジェレミー・アイアンズ,,duplicate_episode_id
EP-251201109,P5493CF2,今井正,,duplicate_episode_id
EP-251201109,PDCC6CC9,吉田秀和,,duplicate_episode_id
EP-251201109,P2B9FC60,辰巳琢郎,,duplicate_episode_id
EP-251201109,P67E9352,清水崇,,duplicate_episode_id
EP-251201109,P5E1E392,イーストウッド,,duplicate_episode_id
EP-251201109,P052368C,マーク・ロスコ,,duplicate_episode_id
EP-251201109,P1B3F08F,ロイ・リキテンスタイン,,duplicate_episode_id
EP-251201109,P78A78E6,キース・ヘリング,,duplicate_episode_id
EP-251201109,P59CF7DF,リチャード・アヴェドン,,duplicate_episode_id
EP-251201109,P3B70CC0,イヨ・ミン・ペイ,,duplicate_episode_id
EP-251201109,P610B893,リチャード・ロジャース,,duplicate_episode_id
EP-251201109,PA3881A5,ミキ・アンドウ,,duplicate_episode_id
EP-251201109,P8253169,田原桂一,,duplicate_episode_id
EP-251201109,P99B3638,白井晟一,,duplicate_episode_id
EP-251201109,P4A3EA93,豊島圓山,,duplicate_episode_id
EP-251201109,PA2A099C,東松照明,,duplicate_episode_id
EP-251201109,PB9E034B,青木淳,,duplicate_episode_id
EP-251201109,PC5338E2,石山修武,,duplicate_episode_id
EP-251201109,P2B83981,野又穫,,duplicate_episode_id
EP-251201109,P0DDC3CF,山口勝弘,,duplicate_episode_id
EP-251201109,PC1DDB13,河原温,,duplicate_episode_id
EP-251201109,PA18E15D,桐竹勘十郎,,duplicate_episode_id
EP-251201109,P0CD745F,イタロ・カルビーノ,,duplicate_episode_id
EP-251201109,P6E44117,マルセル・プルースト,,duplicate_episode_id
EP-251201109,P826D412,グスタフ・クリムト,,duplicate_episode_id
EP-251201109,P1E4253,フリーダ・カロ,,duplicate_episode_id
EP-251201109,PD7096AD,デイヴィッド・リンチ,,duplicate_episode_id
EP-251201109,P52BB5A5,ヨハネス・フェルメール,,duplicate_episode_id
EP-251201109,P2220C2C,ディエゴ・ベラスケス,,duplicate_episode_id
EP-251201109,PA45D5C6,ポール・セザンヌ,,duplicate_episode_id
EP-251201110,PDDE7798,ルイス・ハミルトン,,duplicate_episode_id
EP-251201110,P8824515,マックス・フェルスタッペン,,duplicate_episode_id
EP-251201110,PB2626E7,ヴァレンティーノ・ロッシ,,duplicate_episode_id
EP-251201110,P30B919,ネイマール,,duplicate_episode_id
EP-251201110,PCA28D24,ハビブ・ヌルマゴメドフ,,duplicate_episode_id
EP-251201110,P4675830,ジョン・ジョーンズ,,duplicate_episode_id
EP-251201110,P042775F,コナー・マクレガー,,duplicate_episode_id
EP-251201110,P941E261,ジョゼ・アルド,,duplicate_episode_id
EP-251201110,P385ECB0,ジョルジュ・サンピエール,,duplicate_episode_id
EP-251201110,P8155CEF,アンソニー・ジョシュア,,duplicate_episode_id
EP-251201110,P8011856,カネロ・アルバレス,,duplicate_episode_id
EP-251201110,PD197615,ゲンナディ・ゴロフキン,,duplicate_episode_id
EP-251201110,P255E080,ワシル・ロマチェンコ,,duplicate_episode_id
EP-251201110,P0B8DA64,小倉優香,,duplicate_episode_id
EP-251201110,PC3FC78D,生田絵梨花,,duplicate_episode_id
EP-251201110,P7C17261,白石聖,,duplicate_episode_id
EP-251201110,P26E37BA,紅白歌合戦司会・和田アキ子,,duplicate_episode_id
EP-251201110,P21DB817,きっと松本,,duplicate_episode_id
EP-251201110,P183011C,中田カウス・ボタン,,duplicate_episode_id
EP-251201110,P20D5AC3,やくざ映画・高倉健,,duplicate_episode_id
EP-251201110,P22AEB0D,山田花子,,duplicate_episode_id
EP-251201110,PA20F7B8,今田東野,,duplicate_episode_id
EP-251201110,P1135503,鳥居みゆき,,duplicate_episode_id
EP-251201110,P7ED7058,テル,,duplicate_episode_id
EP-251201110,PB76776D,関口和之,,duplicate_episode_id
EP-251201111,P1F318BB,本田技研創業者本田宗一郎,,duplicate_episode_id
EP-251201111,P21A241D,辛淑玉,,duplicate_episode_id
EP-251201111,PC2CE11D,落合恵子,,duplicate_episode_id
EP-251201111,P0D5A17D,田中優,,duplicate_episode_id
EP-251201111,P5591632,佐高信,,duplicate_episode_id
EP-251201111,P91951EF,ベンジャミン・フルフォード,,duplicate_episode_id
EP-251201111,P80201F3,ナオミ・クライン,,duplicate_episode_id
EP-251201111,PFE8EDC8,バーニー・サンダース,,duplicate_episode_id
EP-251201111,P281DACD,ロバート・ライシュ,,duplicate_episode_id
EP-251201111,PFBA5F35,ラルフ・ネーダー,,duplicate_episode_id
EP-251201111,PD80EDEE,アル・シャープトン,,duplicate_episode_id
EP-251201111,PC145A9D,コーネル・ウェスト,,duplicate_episode_id
EP-251201111,PA644E16,ヴァンダナ・シヴァ,,duplicate_episode_id
EP-251201111,P581FD92,ダニエル・エルズバーグ,,duplicate_episode_id
EP-251201111,P4ECF542,田勢康弘,,duplicate_episode_id
EP-251201111,P91C4D08,岸井成格,,duplicate_episode_id
EP-251201111,PBBFFF57,与良正男,,duplicate_episode_id
EP-251201111,P74012F2,末延吉正,,duplicate_episode_id
EP-251201111,P0586166,飯田浩司,,duplicate_episode_id
EP-251201111,P16C9B39,山田五郎,,duplicate_episode_id
EP-251201111,PE59865D,宮崎哲弥,,duplicate_episode_id
EP-251201111,P0AB1BB5,ヨシフ・スターリン,,duplicate_episode_id
EP-251201111,P4615DFF,フリードリヒ・ハイエク,,duplicate_episode_id
EP-251201112,P2BA7302,安田講堂,,duplicate_episode_id
EP-251201112,PFE5FA28,湯川豊,,duplicate_episode_id
EP-251201112,PB88D8B6,白鳥庫吉,,duplicate_episode_id
EP-251201112,P04F9A8C,土井晩翠,,duplicate_episode_id
EP-251201112,PB45DC2C,ジグムント・フロイト,,duplicate_episode_id
EP-251201112,PCCBF74D,アレクサンダー・グラハム・ベル,,duplicate_episode_id
EP-251201112,PF1092B8,Wilhelm Röntgen,,duplicate_episode_id
EP-251201112,P9FD850A,アーネスト・ラザフォード,,duplicate_episode_id
EP-251201112,P6FEF6EA,Erwin Schrödinger,,duplicate_episode_id
EP-251201112,P9A86289,ジェームズ・クラーク・マクスウェル,,duplicate_episode_id
EP-251201112,PA7FB1C5,ブレーズ・パスカル,,duplicate_episode_id
EP-251201112,P533EE47,ニコラウス・コペルニクス,,duplicate_episode_id
EP-251201112,P5B5F63A,辻村みちよ,,duplicate_episode_id
EP-251201112,P9B289C7,古畑種基,,duplicate_episode_id
EP-251201112,P4A6D883,田宮博,,duplicate_episode_id
EP-251201112,PDEFDE1F,秋月康夫,,duplicate_episode_id
EP-251201112,PA4B1EBF,木原均,,duplicate_episode_id
EP-251201112,P3004046,小川正孝,,duplicate_episode_id
EP-251201112,P365C794,藤原松三郎,,duplicate_episode_id
EP-251201112,P30C82AF,メアリー・キュリー,,duplicate_episode_id
EP-251201112,PDE4B2BF,レオナルド・オイラー,,duplicate_episode_id
EP-251201112,P2663ACE,カール・フリードリヒ・ガウス,,duplicate_episode_id
EP-251201112,PCDD9E44,ジャン＝バティスト・ラマルク,,duplicate_episode_id
EP-251201112,P9CDA66D,ティコ・ブラーエ,,duplicate_episode_id
EP-251201112,P533EE47,ニコラウス・コペルニクス,,duplicate_episode_id
EP-251201112,P024D682,ウィリアム・ペン,,duplicate_episode_id
EP-251201113,PF14BE6F,竹田恒和,,duplicate_episode_id
EP-251201113,PDD84917,槙原寛己,,duplicate_episode_id
EP-251201113,PA562513,レイ・アンダーソン,,duplicate_episode_id
EP-251201113,P541038C,石塚邦雄,,duplicate_episode_id
EP-251201113,P3A8C9B7,マーク・パーカー,,duplicate_episode_id
EP-251201113,P366F429,高島宏平,,duplicate_episode_id
EP-251201113,PEEDB495,チャールズ・コーク,,duplicate_episode_id
EP-251201113,PF2B556A,永谷園創業者永谷嘉男,,duplicate_episode_id
EP-251201113,PC05E2D4,サラ・フリアー,,duplicate_episode_id
EP-251201113,P7FEA4A9,古川享,,duplicate_episode_id
EP-251201113,PB317059,ロバート・アイガー,,duplicate_episode_id
EP-251201113,P507EE85,鈴木喬,,duplicate_episode_id
EP-251201113,P2AB4CD8,ジャン＝ベルナール・レヴィ,,duplicate_episode_id
EP-251201113,P29CF890,渡邉美樹,,duplicate_episode_id
EP-251201113,P7DE7EBC,ダン・ギルバート,,duplicate_episode_id
EP-251201113,PBBD68BB,白井一幸,,duplicate_episode_id
EP-251201113,P3D3AC81,マーク・ロア,,duplicate_episode_id
EP-251201114,P6A38452,愛知敬一,,duplicate_episode_id
EP-251201114,PC491FF2,富士川游,,duplicate_episode_id
EP-251201114,PD4874BF,ガリレイ,,duplicate_episode_id
EP-251201114,P9029964,アレッサンドロ・ボルタ,,duplicate_episode_id
EP-251201114,P352CDAD,米沢富美子,,duplicate_episode_id
EP-251201114,PB6EA4C8,都河明子,,duplicate_episode_id
EP-251201114,PCD43A52,中村祐輔,,duplicate_episode_id
EP-251201114,P5844C08,安田浩,,duplicate_episode_id
EP-251201114,P0E7C84B,新井民夫,,duplicate_episode_id
EP-251201114,P45D27F3,土肥健純,,duplicate_episode_id
EP-251201114,PC3B97EF,大島まり,,duplicate_episode_id
EP-251201114,P861F7CF,林良博,,duplicate_episode_id
EP-251201114,P3A5F7DF,廣川信隆,,duplicate_episode_id
EP-251201114,P336F914,長谷川修司,,duplicate_episode_id
EP-251201114,PC4A5217,横山広美,,duplicate_episode_id
EP-251201114,P1C3CC6E,鈴木康夫,,duplicate_episode_id
EP-251201114,PDC2243F,高橋政代,,duplicate_episode_id
EP-251201114,P2A5EC9C,チャールズ・バベッジ,,duplicate_episode_id
EP-251201114,P4063066,フランシス・クリック,,duplicate_episode_id
EP-251201114,PB7D523C,エマニュエル・シャルパンティエ,,duplicate_episode_id
EP-251201114,PEC1462E,キップ・ソーン,,duplicate_episode_id
EP-251201115,PD23EA75,丸山桂里奈,,duplicate_episode_id
EP-251201115,P1D3F439,田村亮子,,duplicate_episode_id
EP-251201115,P58EEE45,浅田舞,,duplicate_episode_id
EP-251201115,PE0466D6,シモーヌ・バイルズ,,duplicate_episode_id
EP-251201115,P76B88FE,東浜巨,,duplicate_episode_id
EP-251201115,P52ADF47,渡部香生子,,duplicate_episode_id
EP-251201115,P43EE893,アダム・ピーティ,,duplicate_episode_id
EP-251201115,P201D698,マルコ・アセンシオ,,duplicate_episode_id
EP-251201115,PFCA3A3C,ガビ,,duplicate_episode_id
EP-251201115,P4809415,ヤニス・アンテトクンポ,,duplicate_episode_id
EP-251201115,P0D5A1AB,ルカ・ドンチッチ,,duplicate_episode_id
EP-251201115,PD578EEE,アダム・ギルクライスト,,duplicate_episode_id
EP-251201115,PFF312FC,パク・セリ,,duplicate_episode_id
EP-251201115,PC588A81,リディア・コ,,duplicate_episode_id
EP-251201115,P1C577E6,松本麻佑,,duplicate_episode_id
EP-251201115,P2A512BA,永原和可那,,duplicate_episode_id
EP-251201115,P41B2CC3,中村美里,,duplicate_episode_id
EP-251201115,P7C6AC5D,近藤亜美,,duplicate_episode_id
EP-251201115,P403D022,朝比奈沙羅,,duplicate_episode_id
EP-251201115,PD39A7CB,萱和磨,,duplicate_episode_id
EP-251201115,P9A4CDD3,渋川飛鳥,,duplicate_episode_id
EP-251201115,P569E054,酒井夏海,,duplicate_episode_id
EP-251201115,P075F60C,本多灯,,duplicate_episode_id
EP-251201115,PFC21562,新田美波,,duplicate_episode_id
EP-251201115,PDBB22F4,井上拓真,,duplicate_episode_id
EP-251201115,PE8B897B,中谷潤人,,duplicate_episode_id
EP-251201115,P9CCF1E2,寺地拳四朗,,duplicate_episode_id
EP-251201115,P0DC5787,京口紘人,,duplicate_episode_id
EP-251201115,P905689A,田中将斗,,duplicate_episode_id
EP-251201115,P3A9090E,古橋大地,,duplicate_episode_id
EP-251201116,P0F31D14,アンパンマンのやなせたかし,,duplicate_episode_id
EP-251201116,P694ED2C,ジョー・ヘンダーソン,,duplicate_episode_id
EP-251201116,PC020FF0,スティーヴ・ハウ,,duplicate_episode_id
EP-251201116,P7C4672B,ニール・パート,,duplicate_episode_id
EP-251201116,P2B1377A,アート・テイタム,,duplicate_episode_id
EP-251201116,PEC71E51,グレン・グールド,,duplicate_episode_id
EP-251201116,PCA68119,リヒテル,,duplicate_episode_id
EP-251201116,PAAF1E61,ムラヴィンスキー,,duplicate_episode_id
EP-251201116,PC0304E0,小椋佳,,duplicate_episode_id
EP-251201116,P743BF7F,田中星児,,duplicate_episode_id
EP-251201116,P6B38CBD,ジミー・スミス,,duplicate_episode_id
EP-251201116,PC98D248,ウェス・モンゴメリー,,duplicate_episode_id
EP-251201116,PDB2A480,グラント・グリーン,,duplicate_episode_id
EP-251201116,P804D4C1,バド・パウエル,,duplicate_episode_id
EP-251201116,PA92C73F,サイモン・ガーファンクル,,duplicate_episode_id
EP-251201116,P3B70E67,パタ,,duplicate_episode_id
EP-251201116,P9D819B0,荒井由実時代の松任谷由実,,duplicate_episode_id
EP-251201116,PE779E01,オアシス・ノエル・ギャラガー,,duplicate_episode_id
EP-251201116,PC932FDF,河島英五,,duplicate_episode_id
EP-251201116,P953336C,大澤誉志幸,,duplicate_episode_id
EP-251201116,P01854E2,ボニー・タイラー,,duplicate_episode_id
EP-251201116,P58533F9,グレン・ミラー,,duplicate_episode_id
EP-251201116,P5F6D73F,高中正義,,duplicate_episode_id
EP-251201116,PCDB5AEF,カート・ゴダル,,duplicate_episode_id
EP-251201116,P726F8C1,バリー・ホワイト,,duplicate_episode_id
EP-251201117,PB367D19,フェルナンド・ボテロ,,duplicate_episode_id
EP-251201117,PABB046D,ジャン・ノーヴェル,,duplicate_episode_id
EP-251201117,PF9BFE3F,荒川修作,,duplicate_episode_id
EP-251201117,PE0594CB,パトリシア・ハイスミス,,duplicate_episode_id
EP-251201117,P97E1F14,フィリップ・スタルク,,duplicate_episode_id
EP-251201117,P51046BE,マーク・シャガール,,duplicate_episode_id
EP-251201117,PE0F6386,加賀美幸子,,duplicate_episode_id
EP-251201117,P56D01AB,千宗易,,duplicate_episode_id
EP-251201117,P9551ABC,アンナ・パヴロワ,,duplicate_episode_id
EP-251201117,P4BAD40D,フランチェスコ・ペトラルカ,,duplicate_episode_id
EP-251201117,PDCB3AE0,オルガ・コルブト,,duplicate_episode_id
EP-251201117,P98950E8,辻静雄,,duplicate_episode_id
EP-251201117,P33F2AD4,リルケ,,duplicate_episode_id
EP-251201117,PD80641E,メル・ギブソン,,duplicate_episode_id
EP-251201117,PEE19063,アニー・ディラード,,duplicate_episode_id
EP-251201117,P8178770,リチャード・プリンス,,duplicate_episode_id
EP-251201117,PB3C9C1E,アントニオ・タピエス,,duplicate_episode_id
EP-251201117,P9F25D74,横田明子,,duplicate_episode_id
EP-251201117,P3C50944,バスター・キートン,,duplicate_episode_id
EP-251201117,PB15394F,五味康祐,,duplicate_episode_id
EP-251201118,PDDB5E6B,ダニエル・クレイグ,,duplicate_episode_id
EP-251201118,P022F195,マーク・ラファロ,,duplicate_episode_id
EP-251201118,PE09673A,セロ,,duplicate_episode_id
EP-251201118,P5FA88AD,クリス・マーティン,,duplicate_episode_id
EP-251201118,P356A66B,伊集院光,,duplicate_episode_id
EP-251201118,P5FB1BF3,内村光良,,duplicate_episode_id
EP-251201118,P8D7938F,ココリコ・田中直樹,,duplicate_episode_id
EP-251201118,PE814C96,ココリコ・遠藤章造,,duplicate_episode_id
EP-251201118,P6CD0783,ロンドンブーツ1号2号・田村淳,,duplicate_episode_id
EP-251201118,P9C16E4D,ロンドンブーツ1号2号・田村亮,,duplicate_episode_id
EP-251201118,PF52ECDE,オリエンタルラジオ・中田敦彦,,duplicate_episode_id
EP-251201118,PDE15001,オリエンタルラジオ・藤森慎吾,,duplicate_episode_id
EP-251201118,P9CF033D,品川庄司・品川祐,,duplicate_episode_id
EP-251201118,PE4312FF,品川庄司・庄司智春,,duplicate_episode_id
EP-251201118,P6549FEE,TKO・木下隆行,,duplicate_episode_id
EP-251201118,PB1672E7,TKO・木本武宏,,duplicate_episode_id
EP-251201118,P1405026,アンジャッシュ・渡部建,,duplicate_episode_id
EP-251201118,PE511449,アンジャッシュ・児嶋一哉,,duplicate_episode_id
EP-251201118,P0A38984,次長課長・河本準一,,duplicate_episode_id
EP-251201118,PEC0EA8F,次長課長・井上聡,,duplicate_episode_id
EP-251201118,P7DD918D,世界のナベアツ・渡辺鐘,,duplicate_episode_id
EP-251201118,P7FC1220,設楽統,,duplicate_episode_id
EP-251201118,P046D44A,日村勇紀,,duplicate_episode_id
EP-251201118,PE800066,アメトーーク・宮迫博之,,duplicate_episode_id
EP-251201118,P0024463,雨上がり決死隊・蛍原徹,,duplicate_episode_id
EP-251201118,P9B0DBC4,ナイナイ・岡村隆史,,duplicate_episode_id
EP-251201118,PCE243C0,ナイナイ・矢部浩之,,duplicate_episode_id
EP-251201118,P1D7F4FD,デヴィッド・レターマン,,duplicate_episode_id
EP-251201118,PC64D9CE,ジェイ・レノ,,duplicate_episode_id
EP-251201118,PB903CB6,ハワード・スターン,,duplicate_episode_id
EP-251201119,P8E69C7F,松田修,,duplicate_episode_id
EP-251201119,P9C3176B,永楽雅行,,duplicate_episode_id
EP-251201119,P7339A91,岡田元也,,duplicate_episode_id
EP-251201119,P6D12DA4,田中精一,,duplicate_episode_id
EP-251201119,P3BEE7B0,船井幸雄,,duplicate_episode_id
EP-251201119,PE9B63B9,金川千尋,,duplicate_episode_id
EP-251201119,P985A292,大塚明彦,,duplicate_episode_id
EP-251201119,P02965F0,藤沢久美,,duplicate_episode_id
EP-251201119,P46C63B4,高原豪久,,duplicate_episode_id
EP-251201119,PFC385F4,松井証券松井道夫,,duplicate_episode_id
EP-251201119,PA6E74B5,武田薬品工業武田長兵衛,,duplicate_episode_id
EP-251201119,PD5FCEB8,サントリー佐治信忠,,duplicate_episode_id
EP-251201119,P19764BC,キヤノン御手洗毅,,duplicate_episode_id
EP-251201119,P77D5796,大塚製薬大塚明彦,,duplicate_episode_id
EP-251201119,P84D23B4,日本電産永守重信,,duplicate_episode_id
EP-251201119,P197C75B,花王丸田芳郎,,duplicate_episode_id
EP-251201119,P95C37D2,積水ハウス阿部俊則,,duplicate_episode_id
EP-251201119,P8E3BF19,資生堂福原義春,,duplicate_episode_id
EP-251201119,PAB7D9FB,味の素西井孝明,,duplicate_episode_id
EP-251201119,P8981CC1,ロート製薬山田邦雄,,duplicate_episode_id
EP-251201119,P6E234A7,富士フイルム古森重隆,,duplicate_episode_id
EP-251201119,P6FA91DF,テッド・ターナー,,duplicate_episode_id
EP-251201120,PC76E237,町田康,,duplicate_episode_id
EP-251201120,PC743817,島田雅彦,,duplicate_episode_id
EP-251201120,PA328E64,荻原浩,,duplicate_episode_id
EP-251201120,P7F37BA3,森絵都,,duplicate_episode_id
EP-251201120,P1B8A9C5,金城一紀,,duplicate_episode_id
EP-251201120,P48E6937,矢作俊彦,,duplicate_episode_id
EP-251201120,P297EDE1,佐伯泰英,,duplicate_episode_id
EP-251201120,P6284D24,谷津矢車,,duplicate_episode_id
EP-251201120,PC5BD04F,ゴア・ヴィダル,,duplicate_episode_id
EP-251201120,PCE501CD,ノーマン・メイラー,,duplicate_episode_id
EP-251201120,PA1C9A4A,ジョン・チーヴァー,,duplicate_episode_id
EP-251201120,PA83A90B,ドナルド・バーセルミ,,duplicate_episode_id
EP-251201120,P46E4F84,ジョーン・ディディオン,,duplicate_episode_id
EP-251201120,P1F67AA8,アン・ライス,,duplicate_episode_id
EP-251201120,P1D58B4A,マイケル・クライトン,,duplicate_episode_id
EP-251201120,PC579CD4,ロバート・ラドラム,,duplicate_episode_id
EP-251201120,P060CFCE,ジョン・グリシャム,,duplicate_episode_id
EP-251201120,P60635E5,エイミー・タン,,duplicate_episode_id
EP-251201120,P1080EAA,デイヴ・エガーズ,,duplicate_episode_id
EP-251201120,PA038EF4,ジリアン・フリン,,duplicate_episode_id
